"villageid","hh_id","leader","caste_category_label","caste_category","subcaste_label","subcaste","hh_owned_label","hh_owned","roof_type","num_rooms","electricity","occupation_label","occupation"
10,152,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
10,153,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
10,154,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,155,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
10,156,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"Farm labourer",3
10,157,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Masonry/construction worker",12
10,158,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
10,159,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
10,160,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
10,161,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
10,162,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
10,163,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Rented",3,3,3,1,"Small business (shop, etc.)",1
10,165,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,1,"Farm labourer",3
10,166,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,167,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
10,168,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Sericulture owner",6
10,169,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
10,170,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,171,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
10,172,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,173,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
10,174,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Pensioner",17
10,175,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
10,176,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture labourer",7
10,177,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,178,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Farm land-owner",2
10,179,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,180,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,181,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
10,182,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
10,183,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
10,184,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"OTHERS, SPECIFY",-333
10,185,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,2,"Farm land-owner",2
10,186,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm land-owner",2
10,187,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,188,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
10,189,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm land-owner",2
10,190,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Pensioner",17
10,191,0,"GENERAL",4,"Agasa/Madivala",408,"Owned",1,3,3,1,"Farm land-owner",2
10,192,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,1,"Farm labourer",3
10,193,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
10,194,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,195,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
10,196,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
10,197,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
10,198,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
10,199,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,2,"Farm land-owner",2
10,200,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
10,201,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,2,"Pensioner",17
10,202,1,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,4,2,"Farm land-owner",2
10,203,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,1,"Sericulture owner",6
10,204,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Sericulture owner",6
10,205,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Dairy/cattle rearing",5
10,206,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,2,"Masonry/construction worker",12
10,207,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,2,2,"Farm labourer",3
10,208,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,2,2,"Pensioner",17
10,209,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,1,2,"Farm land-owner",2
10,210,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,4,1,"Farm labourer",3
10,211,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,4,2,1,"Farm land-owner",2
10,212,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,2,1,"Farm labourer",3
10,213,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,4,3,1,"Industry/factory worker(brick making etc)",10
10,214,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,1,"Farm labourer",3
10,215,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,1,"Farm labourer",3
10,216,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,1,"Farm labourer",3
10,217,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,94,1,"Farm land-owner",2
10,218,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,219,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,2,1,"Sericulture owner",6
10,220,0,"GENERAL",4,"Agasa/Madivala",408,"Owned",1,3,2,1,"Farm labourer",3
10,221,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,1,"Farm labourer",3
10,222,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
10,223,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
10,224,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm labourer",3
10,225,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Sericulture owner",6
10,226,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
10,227,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,4,2,"Sericulture owner",6
10,228,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,3,2,"Pensioner",17
10,229,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,4,1,"Farm land-owner",2
10,230,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Sericulture owner",6
10,231,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,232,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
10,234,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
10,235,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Sericulture owner",6
10,236,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Sericulture owner",6
10,239,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
10,240,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Sericulture owner",6
10,241,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
10,242,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,2,"Sericulture owner",6
10,243,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,4,2,"Sericulture owner",6
10,244,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Masonry/construction worker",12
10,245,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
10,246,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,1,3,2,"Sericulture labourer",7
10,247,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm land-owner",2
10,248,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm labourer",3
10,249,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm labourer",3
10,250,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
10,251,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,4,2,2,"Farm labourer",3
10,252,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Pensioner",17
10,253,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm land-owner",2
10,254,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,2,1,"Masonry/construction worker",12
10,255,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,2,1,"Pensioner",17
10,256,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,2,1,"Farm labourer",3
10,257,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,4,1,"Private services",9
10,258,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,2,"Sericulture owner",6
10,259,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
10,260,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Rented",3,3,2,1,"OTHERS, SPECIFY",-333
10,261,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
10,262,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm labourer",3
11,101,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,3,2,"Farm land-owner",2
11,102,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned, but shared",2,3,2,1,"Farm labourer",3
11,103,0,"SCHEDULED TRIBE",2,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Pensioner",17
11,104,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Farm labourer",3
11,105,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Farm labourer",3
11,106,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
11,107,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
11,108,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Farm labourer",3
11,109,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,2,"Farm labourer",3
11,110,0,"SCHEDULED TRIBE",2,"Naidu/Baliga/Balajiga",402,"Rented",3,4,2,3,"Farm labourer",3
11,111,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,3,2,"Farm labourer",3
11,112,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,2,"Farm labourer",3
11,113,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,1,"Farm labourer",3
11,114,0,"OBC",3,"Agasa/Madivala",408,"Rented",3,3,2,1,"Farm labourer",3
11,115,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,116,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Farm labourer",3
11,117,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,118,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,119,0,"SCHEDULED TRIBE",2,"Agasa/Madivala",408,"Owned",1,3,2,1,"Dairy/cattle rearing",5
11,120,0,"SCHEDULED TRIBE",2,"Agasa/Madivala",408,"Owned",1,3,2,1,"Farm labourer",3
11,121,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,2,2,"Farm labourer",3
11,122,0,"OBC",3,"Agasa/Madivala",408,"Owned",1,3,3,2,"Farm labourer",3
11,123,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,124,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Industrialist",11
11,125,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,126,0,"OBC",3,"Agasa/Madivala",408,"Rented",3,3,3,1,"Farm labourer",3
11,127,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,128,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,129,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
11,130,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
11,131,0,"RELIGIOUS MINORITY",5,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,3,4,1,"Industrialist",11
11,132,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Farm land-owner",2
11,133,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,3,2,"Farm labourer",3
11,134,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,135,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,136,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Farm labourer",3
11,137,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Rented",3,3,2,1,"Farm labourer",3
11,138,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Pensioner",17
11,139,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,1,1,"Pensioner",17
11,140,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,141,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Government services (teacher, etc.)",8
11,142,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Farm land-owner",2
11,143,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Government services (teacher, etc.)",8
11,144,0,"RELIGIOUS MINORITY",5,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,3,3,1,"Farm labourer",3
11,145,0,"RELIGIOUS MINORITY",5,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,3,3,1,"Industrialist",11
11,146,0,"RELIGIOUS MINORITY",5,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,3,2,1,"Industrialist",11
11,147,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,5,6,1,"Industrialist",11
11,148,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,149,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Farm labourer",3
11,150,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,151,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm land-owner",2
11,152,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,153,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,154,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,2,"Farm labourer",3
11,155,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,2,"Farm land-owner",2
11,156,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,2,"Industrialist",11
11,157,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,158,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,159,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,160,1,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Industrialist",11
11,161,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,162,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,163,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,164,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,5,1,"Farm land-owner",2
11,165,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,5,4,1,"Farm land-owner",2
11,166,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,3,1,"Farm land-owner",2
11,167,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,3,1,"Industrialist",11
11,168,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,2,"Farm land-owner",2
11,169,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,170,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Farm land-owner",2
11,171,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,172,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Pensioner",17
11,173,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm labourer",3
11,174,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,3,1,"Farm labourer",3
11,175,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,5,1,"Farm land-owner",2
11,176,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,177,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,1,4,1,"Farm land-owner",2
11,178,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Industrialist",11
11,179,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Farm land-owner",2
11,180,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,182,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,5,6,1,"Farm land-owner",2
11,183,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Masonry/construction worker",12
11,184,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,185,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,5,1,"Farm labourer",3
11,186,1,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,6,1,"Farm land-owner",2
11,187,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,188,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,189,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,190,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,191,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,192,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
11,193,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
11,194,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,195,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
11,196,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Government services (teacher, etc.)",8
11,197,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm labourer",3
11,198,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm labourer",3
11,199,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,3,1,"Farm land-owner",2
11,200,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
11,201,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm land-owner",2
11,202,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,203,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,204,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,205,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Private services",9
11,206,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
11,207,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,208,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
11,209,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,210,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
11,211,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,212,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
11,213,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
11,214,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,215,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,216,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,217,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,217,2,"Farm labourer",3
11,218,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,219,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
11,220,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,221,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
11,222,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,3,2,"Farm labourer",3
11,223,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
11,224,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,225,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,3,1,"Farm labourer",3
11,226,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
11,227,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
11,228,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
11,229,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
11,230,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
11,231,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Pensioner",17
11,232,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,4,2,"Farm land-owner",2
