Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank
92,"W Jia, H Zhu, Z Cao, L Wei, X Lin",SDSM: a secure data service mechanism in mobile cloud computing,2011,"… (INFOCOM WKSHPS), 2011 …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/5928784/,"https://scholar.google.com/scholar?cites=16017313397308408133&as_sdt=2005&sciodt=0,5&hl=en&num=20",10
63,"W Ren, L Yu, R Gao, F Xiong",Lightweight and compromise resilient storage outsourcing with distributed secure accessibility in mobile cloud computing,2011,Tsinghua Science & Technology,Elsevier,https://www.sciencedirect.com/science/article/pii/S1007021411700700,"https://scholar.google.com/scholar?cites=15078309295942394131&as_sdt=2005&sciodt=0,5&hl=en&num=20",14
76,"W Song, X Su",Review of mobile cloud computing,2011,"… Software and Networks (ICCSN), 2011 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6014374/,"https://scholar.google.com/scholar?cites=13658019163892885201&as_sdt=2005&sciodt=0,5&hl=en&num=20",6
8,V Teo,Mobile cloud computing for data-intensive applications,2011,"Unpublished senior thesis, Final Report",cs.cmu.edu,http://www.cs.cmu.edu/afs/cs/user/mjs/ftp/thesis-program/2011/theses/teo.pdf,"https://scholar.google.com/scholar?cites=7056953408633130938&as_sdt=2005&sciodt=0,5&hl=en&num=20",35
3,"W Yao, Z Ting",Application Advantages and Influence of Mobile Cloud Computing in Library [J],2011,New Century Library,en.cnki.com.cn,http://en.cnki.com.cn/Article_en/CJFDTOTAL-JSTS201109024.htm,"https://scholar.google.com/scholar?cites=15763757490392589432&as_sdt=2005&sciodt=0,5&hl=en&num=20",42
65,"X Fan, J Cao, H Mao",A survey of mobile cloud computing,2011,zTE Communications,ira.lib.polyu.edu.hk,http://ira.lib.polyu.edu.hk/handle/10397/68237,"https://scholar.google.com/scholar?cites=13491302030147017998&as_sdt=2005&sciodt=0,5&hl=en&num=20",11
0,"Y Cao, T Jiang, SY Yang…",Optimal resource allocation in mobile cloud computing network,2011,Journal of …,"… , PO Box 399 Beijing 100044 China",,,81
44,"YJ Chen, LC Wang",A security framework of group location-based mobile applications in cloud computing,2011,Parallel Processing Workshops (ICPPW) …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6047291/,"https://scholar.google.com/scholar?cites=2719616430290987150&as_sdt=2005&sciodt=0,5&hl=en&num=20",26
21,"YT Larosa, JL Chen, DJ Deng…",Mobile cloud computing service based on heterogeneous wireless and mobile P2P networks,2011,… and Mobile Computing …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/5982625/,"https://scholar.google.com/scholar?cites=6163207312078624042&as_sdt=2005&sciodt=0,5&hl=en&num=20",25
3,"A Abunaser, S Alshattnawi",Mobile cloud computing and other mobile technologies: Survey,2012,Journal of Mobile Multimedia,dl.acm.org,https://dl.acm.org/citation.cfm?id=2535625,"https://scholar.google.com/scholar?cites=17293735951007793164&as_sdt=2005&sciodt=0,5&hl=en&num=20",79
0,"A Bahtovski, M Gušev",Cloud Computing in Mobile Technologies,2012,,eprints.finki.ukim.mk,http://eprints.finki.ukim.mk/11017/,,132
1,"A Karadimce, D Davcev",Adaptive multimedia content in mobile cloud computing environment,2012,Cloud Networking (CLOUDNET) …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6483690/,"https://scholar.google.com/scholar?cites=18406242795660561836&as_sdt=2005&sciodt=0,5&hl=en&num=20",108
1,"A Meniya, HB Jethva",Next Generation Mobile Application in Cloud Computing: using RESTful Web Service,2012,,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.643.6733&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=14789258363180373776&as_sdt=2005&sciodt=0,5&hl=en&num=20",121
1,"A Wadhawan, P Daehne, W Fuhrmann…",Performance Impact of Mobile Cloud Computing on Wireless LAN,2012,ITG Fachberichte,researchgate.net,https://www.researchgate.net/profile/Arun_Wadhawan/publication/229085423_Performance_impact_of_Mobile_Cloud_Computing_on_Wireless_LAN/links/0fcfd5002b67170021000000.pdf,"https://scholar.google.com/scholar?cites=10815941641700497657&as_sdt=2005&sciodt=0,5&hl=en&num=20",115
7,"AS Shimpi, R Chander",Secure Framework in Data Processing for Mobile Cloud Computing,2012,International Journal of Computer & Communication …,,,"https://scholar.google.com/scholar?cites=2608812314870492931&as_sdt=2005&sciodt=0,5&hl=en&num=20",53
2,"B Gopikrishnan, A Mani",Desktop solution for mobile environment using mobile cloud computing,2012,Int J Adv Res Comput Commun Eng,,,"https://scholar.google.com/scholar?cites=14338479391442166872&as_sdt=2005&sciodt=0,5&hl=en&num=20",89
9,"B Prajapat, M Shrivastava",Mobile Cloud Computing through J2ME application: cloud enabled web services,2012,International Journal of …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/674e/25fba6961510c48fdc69f21e29bebc50ba06.pdf,"https://scholar.google.com/scholar?cites=11486370008136629386&as_sdt=2005&sciodt=0,5&hl=en&num=20",43
3,C Costea,Applications and trends in mobile cloud computing,2012,Carpathian Journal of Electronic and Computer …,search.proquest.com,http://search.proquest.com/openview/1ffd0dec6f5e3e9e2fe046a515131d7d/1?pq-origsite=gscholar&cbl=136201,"https://scholar.google.com/scholar?cites=4009612604732423877&as_sdt=2005&sciodt=0,5&hl=en&num=20",63
4,"C Oriaku, N Alwan, IA Lami",The readiness of mobile operating systems for cloud computing services,2012,… Modern Telecommunications and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6459717/,"https://scholar.google.com/scholar?cites=13770440581675368707&as_sdt=2005&sciodt=0,5&hl=en&num=20",72
1,"D Jayaramaiah, AV Reddy",Agent based User Interface Design for Mobile Cloud Computing Environment (AUID),2012,IJEIR,ijeir.org,http://www.ijeir.org/index.php?option=com_jresearch&view=publication&task=show&id=65&Itemid=207,"https://scholar.google.com/scholar?cites=12603789103237443137&as_sdt=2005&sciodt=0,5&hl=en&num=20",106
59,D Kovachev,Framework for computation offloading in mobile cloud computing,2012,IJIMAI,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=4114048,"https://scholar.google.com/scholar?cites=16998861745591311074&as_sdt=2005&sciodt=0,5&hl=en&num=20",14
0,"D Niyato, E Hossain",A Crash Course on Mobile Cloud Computing,2012,,,,,125
61,"D Niyato, P Wang, E Hossain…",Game theoretic modeling of cooperation among service providers in mobile cloud computing environments,2012,"… (WCNC), 2012 IEEE",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6214343/,"https://scholar.google.com/scholar?cites=18231449018014862513&as_sdt=2005&sciodt=0,5&hl=en&num=20",11
1,"D Sun, G Chang, D Wang, D Chen, X Wang",Modeling and Managing Energy Efficiency Data Center by a Live Migration Mechanism in Mobile Cloud Computing Environments,2012,Sensor Letters,ingentaconnect.com,http://www.ingentaconnect.com/content/asp/senlet/2012/00000010/00000008/art00036,"https://scholar.google.com/scholar?cites=18241374745978564843&as_sdt=2005&sciodt=0,5&hl=en&num=20",117
0,DG Liesveld,The synergy between mobility and the cloud: Evaluating the feasibility and viability of mobile business services enabled by mobile cloud computing,2012,,repository.tudelft.nl,https://repository.tudelft.nl/islandora/object/uuid:bbdd85c0-c7b9-4db7-ac41-da397404c46f/?collection=research,,123
89,"DT Hoang, D Niyato, P Wang",Optimal admission control policy for mobile cloud computing hotspot with cloudlet,2012,Wireless Communications and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6214347/,"https://scholar.google.com/scholar?cites=931522157966062433&as_sdt=2005&sciodt=0,5&hl=en&num=20",6
2,F Özlü,Mobile Cloud Computing,2012,"Information Systems, Middle East Technical University",files.spogel.com,http://files.spogel.com/miniprojectsin-cse/p-00197--project-mobile-cloud-computing.pdf,"https://scholar.google.com/scholar?cites=175893122251605042&as_sdt=2005&sciodt=0,5&hl=en&num=20",3
0,"GSGWX Jianchun, CYHQG Shaofang",Construction and application of A medical learning system based on Mobile Cloud Computing,2012,China Health Industry,en.cnki.com.cn,http://en.cnki.com.cn/Article_en/CJFDTOTAL-WSCY201222170.htm,,147
2,"H Chang, H Ahn, E Choi",Efficient context modeling using OWL in mobile cloud computing,2012,Energy Procedia,Elsevier,https://www.sciencedirect.com/science/article/pii/S1876610212002202,"https://scholar.google.com/scholar?cites=7706511204833235019&as_sdt=2005&sciodt=0,5&hl=en&num=20",81
3,"H Chang, Y Kang, Y Bae, H Ahn, E Choi",Filtering Technique on Mobile Cloud Computing,2012,Energy Procedia,Elsevier,https://www.sciencedirect.com/science/article/pii/S1876610212002196,"https://scholar.google.com/scholar?cites=12744015418994313309&as_sdt=2005&sciodt=0,5&hl=en&num=20",68
2,"H Chen, BF Li",Mobile System for Ordering Services Based on Android Cloud Computing,2012,Jisuanji Xitong Yingyong- Computer Systems and …,en.cnki.com.cn,http://en.cnki.com.cn/Article_en/CJFDTotal-XTYY201208034.htm,"https://scholar.google.com/scholar?cites=12385434873620805910&as_sdt=2005&sciodt=0,5&hl=en&num=20",99
0,H Estigarribia,Mobile cloud computing y su relación con aplicaciones móviles y aplicaciones sensibles al contexto,2012,,sedici.unlp.edu.ar,http://sedici.unlp.edu.ar/handle/10915/21856,,157
14,"H Jeong, E Choi",User authentication using profiling in mobile cloud computing,2012,AASRI Procedia,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212671612001436,"https://scholar.google.com/scholar?cites=5085741666214014705&as_sdt=2005&sciodt=0,5&hl=en&num=20",36
1,"H Jeong, S Kim, H Do, E Choi, Y Jeong, Y Kang",Multimodal Interface for Mobile Cloud Computing,2012,,wseas.us,http://www.wseas.us/e-library/conferences/2012/Singapore/ACCIDS/ACCIDS-44.pdf,"https://scholar.google.com/scholar?cites=13075179584052030239&as_sdt=2005&sciodt=0,5&hl=en&num=20",110
2,"H Li, Y Zhuang",V2 RMC: Vertical video retrieval system in mobile cloud computing environment,2012,Intelligent Computation Technology and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6150177/,"https://scholar.google.com/scholar?cites=9115473080375717286&as_sdt=2005&sciodt=0,5&hl=en&num=20",113
3,"H Lu, X Xia, X Wang",How to dynamically protect data in mobile cloud computing?,2012,… Conference on Pervasive Computing and the …,Springer,https://link.springer.com/chapter/10.1007/978-3-642-37015-1_30,"https://scholar.google.com/scholar?cites=3746447320628881569&as_sdt=2005&sciodt=0,5&hl=en&num=20",66
247,"H Qi, A Gani","Research on mobile cloud computing: Review, trend and perspectives",2012,"… Technology and it's Applications (DICTAP), 2012 …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6215350/,"https://scholar.google.com/scholar?cites=389373035494719405&as_sdt=2005&sciodt=0,5&hl=en&num=20",1
2,"H Qui, A Gani",Research on mobile cloud computing: Review trend and perspective,2012,Second International Conference on Digital Information …,,,"https://scholar.google.com/scholar?cites=2016700625706990972&as_sdt=2005&sciodt=0,5&hl=en&num=20",96
36,"H Wu, Q Wang, K Wolter",Methods of cloud-path selection for offloading in mobile cloud computing systems,2012,Cloud Computing Technology and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6427587/,"https://scholar.google.com/scholar?cites=9057615682769302478&as_sdt=2005&sciodt=0,5&hl=en&num=20",20
5,"H Yamauchi, K Kurihara, T Otomo, Y Teranishi…",Effective distributed parallel scheduling methodology for mobile cloud computing,2012,Proceedings of the 17th …,sasimi.jp,http://sasimi.jp/new/sasimi2012/files/program/archive/pdf/p516_R4-19.pdf,"https://scholar.google.com/scholar?cites=7110560773919574181&as_sdt=2005&sciodt=0,5&hl=en&num=20",57
1,"H ZHAO, H WANG",The Study on Mobile Cloud Computing and its Applications in the Military Field,2012,Computer Security,en.cnki.com.cn,http://en.cnki.com.cn/Article_en/CJFDTOTAL-DZJC201204008.htm,"https://scholar.google.com/scholar?cites=3264944554484293389&as_sdt=2005&sciodt=0,5&hl=en&num=20",103
2,HS Shekawat,Mobile cloud computing security using Transient authentication system,2012,"Journal of Information, Knowledge and Research in …",,,"https://scholar.google.com/scholar?cites=8729862325956010802&as_sdt=2005&sciodt=0,5&hl=en&num=20",94
2,"HSM Hassanpur, J Pan",Survey of Mobile Cloud Computing Architectures & Infrastructures,2012,"Technical Report, San Jose State University",,,"https://scholar.google.com/scholar?cites=9700051250140342012&as_sdt=2005&sciodt=0,5&hl=en&num=20",91
3,I Stojmenovic,Keynote 1: Mobile cloud and green computing,2012,Procedia Computer Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877050912003614,"https://scholar.google.com/scholar?cites=2577076185927257961&as_sdt=2005&sciodt=0,5&hl=en&num=20",78
1,I Stojmenovic,Keynote 1: Mobile cloud and crowd computing and sensing,2012,"… and Distributed Systems (ICPADS), 2012 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6413563/,"https://scholar.google.com/scholar?cites=3464370286971036119&as_sdt=2005&sciodt=0,5&hl=en&num=20",102
0,"J Jin, CX Fan, YX Wu",Research of the Cloud Computing Applications in Smart Mobile Phone,2012,Applied Mechanics and Materials,Trans Tech Publ,https://www.scientific.net/amm.135-136.759,,126
17,"J Mishra, SK Dash, S Dash",Mobile-cloud: A framework of cloud computing for mobile application,2012,International Conference on Computer …,Springer,https://link.springer.com/chapter/10.1007/978-3-642-27317-9_36,"https://scholar.google.com/scholar?cites=15125634962395465103&as_sdt=2005&sciodt=0,5&hl=en&num=20",31
5,"J Singh, KS Mathur, V Kumar",Enhancing security in mobile cloud computing,2012,Proceedings of M4D 2012 28-29 …,diva-portal.org,http://www.diva-portal.org/smash/get/diva2:472880/FULLTEXT01?__hstc=162668643.42a1e835c34ab7bf88e972fdd7a7debc.1437177600042.1437177600043.1437177600044.1&__hssc=162668643.1.1437177600045&__hsfp=1314462730#page=477,"https://scholar.google.com/scholar?cites=3746172978221708198&as_sdt=2005&sciodt=0,5&hl=en&num=20",58
3,"J Zhang, J Yao, S Chen, D Levy",Facilitating biodefense research with mobile-cloud computing,2012,Grid and Cloud Computing …,igi-global.com,https://www.igi-global.com/chapter/content/64523,"https://scholar.google.com/scholar?cites=2107205525477234248&as_sdt=2005&sciodt=0,5&hl=en&num=20",70
3,"J Zhou, J Chen, L Li, Z Zhang",The context awareness architecture in mobile cloud computing,2012,Computational Intelligence and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6406859/,"https://scholar.google.com/scholar?cites=11396758595495146567&as_sdt=2005&sciodt=0,5&hl=en&num=20",64
0,JL Kalmus,Events organizing service: adoption of NaaS concept in a Mobile Cloud Computing architecture,2012,,repo.pw.edu.pl,https://repo.pw.edu.pl/info/bachelor/WUT1b41f9e4ff9947f192dd14d26eb25b97/?tab=&lang=en,,153
21,"JS Park, HC Yu, EY Lee",Resource allocation techniques based on availability and movement reliability for mobile cloud computing,2012,International Conference on Distributed …,Springer,https://link.springer.com/10.1007%2F978-3-642-28073-3_27,"https://scholar.google.com/scholar?cites=3216764193961647661&as_sdt=2005&sciodt=0,5&hl=en&num=20",25
2,"JS Park, KJ Yi, JH Park",A study on security service protocol for smartphone centric mobile cloud computing,2012,Lecture Notes in Electrical Engineering,,,"https://scholar.google.com/scholar?cites=14933754720783857470&as_sdt=2005&sciodt=0,5&hl=en&num=20",97
3,"JW Kim, YG Kim",The Effect of Perceived Risk and Trust on Users' Acceptance of Cloud Computing: Mobile Cloud Computing,2012,Journal of the Society of …,Society of Korea Industrial and …,,"https://scholar.google.com/scholar?cites=4202354747647540291&as_sdt=2005&sciodt=0,5&hl=en&num=20",120
2,"K Simić, A Milić, A Labus, B Radenković, B Jovanić","E-government model based on mobile cloud computing, Metalurgia International, 17 (9), 174–178",2012,Google Scholar,,,"https://scholar.google.com/scholar?cites=6104213216188488962&as_sdt=2005&sciodt=0,5&hl=en&num=20",92
2,"K Simic, A Milic, A Labus, B Radenkovic…",E-government model based on mobile cloud computing,2012,Metalurgia …,search.proquest.com,http://search.proquest.com/openview/75afa6032bed734db87a02ee9448dadd/1?pq-origsite=gscholar&cbl=886383,"https://scholar.google.com/scholar?cites=12256820189147151822&as_sdt=2005&sciodt=0,5&hl=en&num=20",80
0,"K Zhong, S Modi",HTML5: DRIVING FORCE OF MOBILE CLOUD COMPUTING REVOLUTION,2012,,,,,134
13,"KI Koshy, AM Juby, V Namboodiri…",Can cloud computing lead to increased sustainability of mobile devic?,2012,"… (ISSST), 2012 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6228019/,"https://scholar.google.com/scholar?cites=3616728311079357146&as_sdt=2005&sciodt=0,5&hl=en&num=20",51
0,L Grochowski,Mobile Data Bases in cloud computing systems for transport purposes,2012,TTS Technika Transportu Szynowego,yadda.icm.edu.pl,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.baztech-d36bbcff-3231-436e-90f5-db994cc3b906,,145
